user_id,login_time,logout_time,content_watched,genres_watched,total_watch_time,num_pauses,buffer_events,was_recommended
u029,2025-06-05T06:44:00,2025-06-05T08:42:00,"['s001', 's015']",['Sci-Fi'],112,2,1,True
u029,2025-05-19T16:58:00,2025-05-19T17:48:00,"['s015', 's044', 's025']","['Comedy', 'Drama', 'Romance']",40,4,0,True
u029,2025-05-18T00:17:00,2025-05-18T00:50:00,"['s023', 's005', 's040']","['Drama', 'Action']",32,3,2,False
u029,2025-05-16T20:37:00,2025-05-16T22:36:00,"['s010', 's012', 's028', 's034', 's022']","['Sci-Fi', 'Comedy', 'Romance']",119,2,2,True
u029,2025-06-12T08:50:00,2025-06-12T10:22:00,"['s019', 's023', 's007', 's018', 's032']","['Action', 'Horror', 'Drama']",88,1,0,False
u029,2025-05-19T18:21:00,2025-05-19T20:05:00,"['s021', 's010']","['Romance', 'Comedy']",94,0,1,False
u029,2025-06-03T18:34:00,2025-06-03T20:23:00,['s037'],"['Comedy', 'Action']",108,1,0,True
u029,2025-05-27T16:51:00,2025-05-27T17:12:00,"['s023', 's021', 's032', 's028']","['Comedy', 'Romance']",19,2,1,False
u029,2025-06-10T23:20:00,2025-06-11T00:07:00,"['s025', 's027']","['Romance', 'Thriller', 'Comedy']",45,0,0,True
u029,2025-06-06T09:41:00,2025-06-06T11:31:00,"['s006', 's038', 's046', 's027']","['Thriller', 'Comedy', 'Sci-Fi']",107,0,4,False
u029,2025-05-23T16:53:00,2025-05-23T17:44:00,"['s002', 's024']","['Romance', 'Sci-Fi', 'Drama']",51,2,2,True
u029,2025-05-28T21:34:00,2025-05-28T22:25:00,"['s030', 's010', 's036']","['Sci-Fi', 'Horror']",49,1,3,False
u030,2025-05-19T06:30:00,2025-05-19T06:50:00,"['s047', 's002', 's045', 's028']","['Drama', 'Comedy']",18,3,1,True
u030,2025-06-08T11:16:00,2025-06-08T11:30:00,"['s011', 's002', 's010', 's024', 's006']",['Drama'],7,2,0,True
u030,2025-05-31T22:55:00,2025-05-31T23:19:00,"['s048', 's009', 's034', 's045']","['Romance', 'Horror']",22,3,0,False
u030,2025-06-02T04:56:00,2025-06-02T06:41:00,['s019'],['Sci-Fi'],95,2,1,True
u030,2025-06-11T05:43:00,2025-06-11T05:52:00,"['s033', 's011']",['Romance'],0,0,1,False
u030,2025-06-12T22:38:00,2025-06-13T00:35:00,"['s046', 's017', 's037', 's033', 's020']","['Sci-Fi', 'Romance', 'Horror']",110,3,1,True
u031,2025-06-05T17:37:00,2025-06-05T18:30:00,"['s026', 's040']",['Sci-Fi'],51,2,1,True
u031,2025-06-07T10:53:00,2025-06-07T12:15:00,"['s031', 's021', 's042', 's026']","['Sci-Fi', 'Drama']",81,0,0,False
u031,2025-06-11T10:18:00,2025-06-11T11:17:00,"['s007', 's005', 's024']","['Horror', 'Action', 'Drama']",56,3,0,True
u031,2025-05-20T09:46:00,2025-05-20T11:00:00,['s014'],"['Drama', 'Action', 'Sci-Fi']",73,1,1,False
u031,2025-06-11T01:17:00,2025-06-11T01:26:00,"['s006', 's037', 's003']","['Horror', 'Romance', 'Drama']",6,1,3,True
u031,2025-05-17T05:48:00,2025-05-17T06:32:00,"['s049', 's019', 's026']","['Sci-Fi', 'Action', 'Romance']",44,1,2,False
u031,2025-05-18T21:28:00,2025-05-18T23:02:00,['s022'],"['Comedy', 'Thriller']",84,0,2,True
u032,2025-05-14T01:52:00,2025-05-14T03:12:00,"['s038', 's003', 's019', 's011']",['Comedy'],74,1,0,True
u032,2025-06-10T11:42:00,2025-06-10T11:58:00,"['s044', 's042']",['Horror'],13,1,2,False
u032,2025-06-04T19:54:00,2025-06-04T21:05:00,"['s022', 's029', 's009', 's019', 's024']","['Horror', 'Romance', 'Drama']",62,1,1,False
u032,2025-05-30T15:23:00,2025-05-30T15:58:00,"['s039', 's005', 's010', 's037', 's041']","['Drama', 'Horror']",32,1,1,True
u032,2025-05-27T02:06:00,2025-05-27T03:21:00,"['s007', 's030', 's021', 's011']","['Sci-Fi', 'Drama']",74,0,1,True
u032,2025-05-29T12:51:00,2025-05-29T13:41:00,['s012'],"['Horror', 'Romance', 'Action']",49,1,1,False
u032,2025-05-24T15:38:00,2025-05-24T17:20:00,"['s008', 's037']","['Drama', 'Action']",95,1,1,False
u032,2025-05-31T05:55:00,2025-05-31T06:52:00,"['s029', 's024']","['Horror', 'Thriller', 'Action']",48,2,1,True
u032,2025-05-31T19:19:00,2025-05-31T20:28:00,"['s044', 's003', 's040']","['Drama', 'Comedy', 'Sci-Fi']",62,2,1,False
u033,2025-05-13T08:40:00,2025-05-13T09:04:00,"['s025', 's011', 's037']","['Horror', 'Drama']",23,1,2,True
u033,2025-06-03T00:55:00,2025-06-03T02:25:00,"['s030', 's042', 's035']","['Drama', 'Horror']",89,1,1,True
u033,2025-05-17T22:20:00,2025-05-17T23:15:00,"['s026', 's022']",['Action'],49,3,1,True
u033,2025-06-09T12:07:00,2025-06-09T13:14:00,"['s008', 's018', 's030', 's003']","['Sci-Fi', 'Romance', 'Horror']",64,1,2,False
u033,2025-05-27T13:43:00,2025-05-27T15:00:00,"['s025', 's004', 's024', 's028', 's031']",['Drama'],77,1,2,True
u033,2025-05-14T01:03:00,2025-05-14T02:45:00,"['s018', 's017', 's041', 's012']",['Sci-Fi'],92,2,0,True
u033,2025-05-31T10:26:00,2025-05-31T10:41:00,"['s027', 's034', 's014', 's043']","['Sci-Fi', 'Drama']",11,1,0,True
u033,2025-06-01T12:04:00,2025-06-01T12:52:00,"['s013', 's023']","['Romance', 'Horror']",44,1,0,False
u033,2025-05-20T07:30:00,2025-05-20T09:04:00,"['s045', 's037', 's025']",['Thriller'],88,2,0,False
u033,2025-06-09T04:13:00,2025-06-09T04:43:00,"['s040', 's010', 's021', 's043', 's047']","['Horror', 'Comedy', 'Action']",29,2,0,True
u033,2025-06-02T20:58:00,2025-06-02T21:21:00,"['s008', 's044', 's027']","['Thriller', 'Comedy']",16,0,0,True
u033,2025-06-02T12:07:00,2025-06-02T13:58:00,"['s041', 's038', 's007', 's003']",['Comedy'],109,0,1,False
u033,2025-06-01T02:56:00,2025-06-01T04:30:00,"['s039', 's025']",['Action'],86,1,3,True
u033,2025-05-21T16:47:00,2025-05-21T18:18:00,['s024'],"['Drama', 'Action']",82,1,2,False
u033,2025-06-04T20:24:00,2025-06-04T22:13:00,"['s042', 's030', 's027', 's023']","['Horror', 'Thriller']",108,2,0,True
u033,2025-05-28T06:48:00,2025-05-28T07:07:00,"['s028', 's024', 's012', 's036']","['Sci-Fi', 'Thriller', 'Romance']",17,0,1,True
u033,2025-06-12T00:27:00,2025-06-12T02:00:00,"['s041', 's019', 's045', 's040']",['Drama'],83,1,1,False
u033,2025-05-17T17:23:00,2025-05-17T17:39:00,['s040'],"['Drama', 'Romance']",6,3,1,False
u033,2025-06-10T09:23:00,2025-06-10T10:37:00,"['s033', 's038', 's003', 's043']","['Horror', 'Romance']",73,3,1,True
u033,2025-06-02T16:34:00,2025-06-02T17:49:00,['s013'],"['Drama', 'Action']",69,0,1,False
u033,2025-06-03T02:45:00,2025-06-03T03:42:00,"['s001', 's024', 's015', 's033']","['Action', 'Comedy']",47,2,1,True
u033,2025-05-31T20:58:00,2025-05-31T22:29:00,['s027'],['Drama'],88,1,0,True
u034,2025-06-05T14:50:00,2025-06-05T16:39:00,"['s022', 's011', 's037']","['Sci-Fi', 'Thriller']",100,0,0,False
u034,2025-05-21T18:26:00,2025-05-21T19:49:00,"['s004', 's037', 's028', 's009']","['Romance', 'Comedy', 'Sci-Fi']",73,0,1,True
u034,2025-05-27T11:28:00,2025-05-27T12:39:00,"['s015', 's007', 's046', 's009']","['Drama', 'Comedy', 'Thriller']",69,1,1,False
u034,2025-06-10T13:11:00,2025-06-10T13:49:00,"['s021', 's014']",['Drama'],30,0,1,True
u034,2025-05-13T12:36:00,2025-05-13T14:01:00,"['s002', 's040']","['Thriller', 'Drama', 'Horror']",76,4,1,True
u034,2025-05-18T22:35:00,2025-05-18T23:38:00,"['s012', 's016', 's042']",['Action'],53,0,0,True
u034,2025-05-24T03:52:00,2025-05-24T05:29:00,"['s043', 's004', 's018']",['Sci-Fi'],91,2,0,False
u034,2025-06-11T01:17:00,2025-06-11T02:36:00,['s030'],"['Drama', 'Horror', 'Sci-Fi']",78,1,1,True
u034,2025-05-21T05:17:00,2025-05-21T05:33:00,"['s024', 's014', 's026', 's007']","['Horror', 'Drama']",15,1,2,True
u034,2025-06-04T03:24:00,2025-06-04T04:49:00,"['s044', 's027']","['Action', 'Comedy']",84,3,0,False
u034,2025-05-20T07:58:00,2025-05-20T08:26:00,['s012'],"['Thriller', 'Comedy', 'Horror']",24,2,0,False
u034,2025-05-18T08:01:00,2025-05-18T08:49:00,"['s040', 's039', 's035', 's001']",['Thriller'],43,1,1,False
u034,2025-05-18T12:48:00,2025-05-18T13:17:00,['s035'],['Thriller'],20,2,2,False
u034,2025-05-19T22:24:00,2025-05-19T22:56:00,['s014'],['Action'],27,0,0,True
u034,2025-05-16T19:08:00,2025-05-16T20:46:00,"['s018', 's031', 's013']",['Action'],96,1,0,False
u034,2025-06-11T16:04:00,2025-06-11T16:46:00,"['s028', 's033', 's026', 's013']","['Sci-Fi', 'Horror']",35,0,1,False
u035,2025-05-30T21:04:00,2025-05-30T21:22:00,"['s020', 's011', 's014', 's047', 's032']","['Romance', 'Horror']",9,1,0,False
u035,2025-05-25T08:44:00,2025-05-25T10:33:00,"['s007', 's039', 's025', 's028', 's013']","['Action', 'Horror', 'Drama']",104,2,2,True
u035,2025-05-14T12:52:00,2025-05-14T14:02:00,"['s027', 's019', 's039', 's042', 's034']","['Romance', 'Drama']",66,3,0,True
u035,2025-05-27T16:27:00,2025-05-27T17:26:00,"['s016', 's005', 's014']","['Action', 'Horror', 'Sci-Fi']",57,0,1,False
u035,2025-05-18T13:35:00,2025-05-18T13:41:00,['s046'],"['Sci-Fi', 'Romance']",1,1,1,False
u035,2025-05-27T15:13:00,2025-05-27T17:13:00,"['s005', 's025', 's019', 's039', 's014']","['Sci-Fi', 'Drama', 'Thriller']",117,1,1,True
u035,2025-06-09T15:59:00,2025-06-09T17:57:00,['s037'],"['Romance', 'Comedy', 'Horror']",108,3,1,True
u035,2025-05-27T13:39:00,2025-05-27T14:09:00,['s032'],"['Drama', 'Action']",27,1,3,True
u035,2025-05-18T15:32:00,2025-05-18T16:34:00,"['s021', 's038', 's025', 's016', 's037']",['Action'],60,0,0,True
u035,2025-06-08T04:52:00,2025-06-08T04:57:00,"['s009', 's026', 's003']","['Thriller', 'Drama', 'Action']",-2,2,1,False
u035,2025-05-16T03:51:00,2025-05-16T04:56:00,"['s047', 's020', 's018', 's021']","['Romance', 'Drama']",64,0,0,False
u035,2025-05-27T06:04:00,2025-05-27T07:12:00,['s026'],"['Comedy', 'Romance']",59,0,3,True
u035,2025-06-11T04:14:00,2025-06-11T04:34:00,"['s007', 's002', 's015', 's004', 's001']",['Drama'],15,0,2,False
u036,2025-05-23T07:13:00,2025-05-23T07:39:00,"['s047', 's024']","['Drama', 'Comedy', 'Horror']",25,4,0,True
u036,2025-05-14T23:03:00,2025-05-14T23:22:00,"['s005', 's017', 's022']","['Thriller', 'Romance', 'Action']",19,1,2,False
u036,2025-05-19T06:28:00,2025-05-19T07:47:00,['s009'],"['Horror', 'Sci-Fi']",72,3,0,False
u036,2025-05-31T19:25:00,2025-05-31T20:51:00,['s034'],"['Sci-Fi', 'Thriller', 'Romance']",79,1,0,False
u036,2025-05-25T18:25:00,2025-05-25T19:11:00,"['s006', 's017']","['Comedy', 'Drama']",39,1,2,True
u036,2025-05-24T00:44:00,2025-05-24T02:13:00,"['s045', 's005']",['Romance'],79,2,2,True
u036,2025-05-13T14:20:00,2025-05-13T15:50:00,"['s025', 's013', 's032', 's007']","['Sci-Fi', 'Thriller']",87,1,1,False
u036,2025-06-05T09:20:00,2025-06-05T11:14:00,"['s046', 's030', 's042']",['Horror'],109,3,2,False
u036,2025-05-18T22:03:00,2025-05-18T22:36:00,"['s029', 's040', 's033', 's013']","['Sci-Fi', 'Drama']",28,3,2,True
u036,2025-05-20T11:20:00,2025-05-20T12:52:00,"['s042', 's007', 's010', 's030', 's048']",['Sci-Fi'],88,1,1,True
u036,2025-06-02T23:22:00,2025-06-02T23:50:00,['s031'],"['Thriller', 'Romance', 'Action']",24,2,1,True
u036,2025-06-07T01:04:00,2025-06-07T01:19:00,"['s014', 's010', 's026', 's033']","['Thriller', 'Action']",10,0,1,True
u036,2025-05-25T09:44:00,2025-05-25T10:36:00,['s042'],"['Comedy', 'Romance']",51,2,2,True
u036,2025-05-21T14:55:00,2025-05-21T15:51:00,"['s018', 's034', 's039', 's032', 's028']",['Comedy'],54,0,2,True
u036,2025-05-24T07:54:00,2025-05-24T08:13:00,['s004'],['Thriller'],16,1,1,True
u036,2025-05-15T23:55:00,2025-05-16T01:08:00,"['s015', 's040', 's045']","['Romance', 'Horror', 'Comedy']",72,0,0,True
u036,2025-05-25T05:01:00,2025-05-25T06:09:00,"['s014', 's023']","['Action', 'Comedy', 'Thriller']",65,3,1,True
u036,2025-05-13T03:23:00,2025-05-13T03:40:00,"['s045', 's040', 's031', 's048', 's020']","['Sci-Fi', 'Horror', 'Action']",15,2,0,False
u037,2025-05-21T12:37:00,2025-05-21T13:24:00,"['s001', 's043']","['Romance', 'Action']",40,1,1,True
u037,2025-05-25T00:10:00,2025-05-25T02:07:00,"['s044', 's049']",['Thriller'],116,1,1,True
u037,2025-06-03T13:32:00,2025-06-03T14:51:00,"['s016', 's031', 's008', 's003']",['Thriller'],79,1,3,False
u037,2025-05-26T05:28:00,2025-05-26T07:19:00,"['s033', 's011', 's049', 's010', 's007']",['Action'],108,2,1,False
u037,2025-05-28T06:38:00,2025-05-28T07:40:00,"['s035', 's017', 's043']","['Action', 'Horror']",55,0,0,True
u037,2025-05-29T01:09:00,2025-05-29T01:52:00,"['s043', 's039', 's031', 's008', 's018']","['Thriller', 'Comedy', 'Drama']",38,0,4,True
u037,2025-05-31T16:10:00,2025-05-31T18:04:00,"['s023', 's032']",['Sci-Fi'],111,3,3,False
u037,2025-06-01T14:27:00,2025-06-01T15:18:00,['s013'],"['Comedy', 'Drama']",48,0,1,False
u037,2025-06-10T12:43:00,2025-06-10T14:14:00,"['s034', 's012', 's017', 's044']","['Action', 'Romance']",83,3,2,False
u037,2025-05-25T13:44:00,2025-05-25T14:28:00,['s038'],"['Comedy', 'Action', 'Thriller']",41,3,1,True
u038,2025-06-07T18:56:00,2025-06-07T20:42:00,"['s008', 's001', 's032']","['Sci-Fi', 'Romance', 'Horror']",101,2,1,False
u038,2025-05-26T04:31:00,2025-05-26T05:55:00,"['s020', 's032']","['Drama', 'Action']",76,0,1,True
u038,2025-05-14T20:43:00,2025-05-14T21:15:00,"['s008', 's004', 's032', 's020', 's001']","['Action', 'Comedy']",28,1,1,False
u038,2025-05-15T06:30:00,2025-05-15T07:07:00,"['s019', 's033', 's043']","['Sci-Fi', 'Drama', 'Action']",35,0,0,True
u038,2025-05-21T22:52:00,2025-05-21T23:52:00,['s019'],['Drama'],51,2,3,True
u038,2025-05-29T03:21:00,2025-05-29T03:57:00,"['s028', 's026', 's007', 's017']","['Thriller', 'Action']",26,1,2,True
u038,2025-06-01T20:01:00,2025-06-01T21:32:00,"['s009', 's044', 's013', 's017', 's027']","['Sci-Fi', 'Action', 'Comedy']",86,1,2,True
u038,2025-06-07T18:56:00,2025-06-07T20:21:00,"['s012', 's025', 's028', 's007', 's009']","['Romance', 'Comedy', 'Action']",78,1,1,False
u038,2025-05-29T06:32:00,2025-05-29T07:36:00,"['s030', 's027', 's002', 's036']",['Horror'],59,1,2,True
u038,2025-05-19T09:33:00,2025-05-19T10:56:00,"['s038', 's033']","['Sci-Fi', 'Thriller']",79,2,1,False
u038,2025-06-07T17:45:00,2025-06-07T19:42:00,['s049'],"['Sci-Fi', 'Romance']",113,3,1,False
u038,2025-06-03T01:30:00,2025-06-03T03:18:00,"['s004', 's006', 's018', 's042']",['Action'],100,1,0,False
u038,2025-05-26T05:23:00,2025-05-26T06:40:00,"['s004', 's008', 's048']","['Comedy', 'Thriller', 'Drama']",70,2,3,False
u038,2025-06-05T11:53:00,2025-06-05T12:16:00,"['s009', 's015', 's044', 's041']",['Action'],15,1,0,False
u038,2025-05-13T07:02:00,2025-05-13T08:50:00,"['s045', 's013', 's008', 's005', 's001']",['Thriller'],101,1,0,False
u038,2025-06-05T15:47:00,2025-06-05T16:04:00,"['s007', 's031']",['Horror'],14,0,0,False
u038,2025-05-30T18:45:00,2025-05-30T18:57:00,"['s026', 's031', 's012']",['Horror'],11,0,1,False
u038,2025-05-24T20:17:00,2025-05-24T22:07:00,"['s043', 's040', 's008', 's028']",['Comedy'],101,0,0,True
u038,2025-05-19T10:45:00,2025-05-19T12:34:00,"['s011', 's033']","['Comedy', 'Thriller', 'Sci-Fi']",99,2,2,True
u039,2025-05-26T04:09:00,2025-05-26T05:39:00,"['s032', 's024', 's043', 's018', 's026']","['Comedy', 'Drama']",89,0,1,True
u039,2025-06-01T08:01:00,2025-06-01T08:24:00,"['s030', 's008', 's037']","['Drama', 'Thriller']",23,1,1,True
u039,2025-06-11T08:37:00,2025-06-11T10:05:00,"['s029', 's003', 's023', 's009', 's030']","['Romance', 'Action', 'Drama']",78,0,2,False
u039,2025-05-29T06:45:00,2025-05-29T07:54:00,"['s023', 's046']","['Romance', 'Thriller', 'Drama']",61,1,0,True
u039,2025-05-19T21:22:00,2025-05-19T22:12:00,"['s022', 's030', 's046', 's009', 's018']","['Action', 'Romance', 'Drama']",40,0,1,False
u039,2025-06-11T08:39:00,2025-06-11T09:45:00,"['s039', 's043', 's012', 's037']","['Thriller', 'Comedy', 'Horror']",60,0,1,True
u039,2025-05-27T17:58:00,2025-05-27T19:18:00,"['s038', 's040', 's026']",['Drama'],71,1,1,True
u039,2025-05-20T05:51:00,2025-05-20T06:25:00,['s032'],"['Romance', 'Action', 'Sci-Fi']",33,1,2,False
u039,2025-05-23T18:26:00,2025-05-23T18:44:00,"['s049', 's027', 's005', 's004']","['Action', 'Drama', 'Comedy']",16,0,2,False
u039,2025-05-16T07:36:00,2025-05-16T08:37:00,"['s041', 's002', 's012', 's021', 's007']","['Romance', 'Horror', 'Sci-Fi']",56,1,2,False
u039,2025-06-08T02:43:00,2025-06-08T03:59:00,"['s017', 's032']","['Comedy', 'Action']",73,2,0,True
u039,2025-05-20T09:02:00,2025-05-20T10:02:00,"['s006', 's038']",['Comedy'],52,3,0,False
u039,2025-05-17T09:04:00,2025-05-17T09:35:00,"['s001', 's024']","['Thriller', 'Horror']",31,2,1,False
u039,2025-05-28T12:08:00,2025-05-28T12:36:00,"['s032', 's013', 's014', 's037', 's031']","['Action', 'Horror', 'Thriller']",18,1,5,False
u040,2025-05-16T01:21:00,2025-05-16T02:22:00,"['s005', 's037', 's006', 's009']","['Action', 'Drama', 'Comedy']",55,2,0,True
u040,2025-05-15T08:13:00,2025-05-15T09:34:00,"['s002', 's015', 's019']","['Romance', 'Comedy']",73,3,0,True
u040,2025-05-20T04:25:00,2025-05-20T05:06:00,"['s037', 's016', 's034', 's040', 's033']","['Romance', 'Thriller']",40,1,1,True
u040,2025-05-18T01:06:00,2025-05-18T02:25:00,"['s042', 's002', 's003']","['Romance', 'Action']",72,2,1,True
u040,2025-05-15T16:52:00,2025-05-15T17:14:00,"['s047', 's022', 's049', 's043', 's004']",['Romance'],19,0,0,True
u040,2025-06-07T15:52:00,2025-06-07T17:52:00,['s023'],['Romance'],111,3,1,False
u040,2025-06-09T20:56:00,2025-06-09T21:11:00,"['s009', 's018', 's047', 's003']",['Drama'],7,0,2,True
u040,2025-05-23T06:01:00,2025-05-23T07:29:00,"['s031', 's020', 's015', 's002']",['Drama'],83,1,2,False
u040,2025-05-21T22:16:00,2025-05-21T23:29:00,"['s044', 's048', 's002', 's036']","['Drama', 'Romance']",64,0,3,False
u041,2025-06-01T13:22:00,2025-06-01T14:56:00,"['s009', 's008', 's029', 's040', 's024']","['Sci-Fi', 'Action']",88,0,3,True
u041,2025-05-15T15:16:00,2025-05-15T15:51:00,['s038'],['Sci-Fi'],32,0,2,True
u041,2025-06-06T09:41:00,2025-06-06T10:58:00,['s047'],['Horror'],77,1,0,True
u041,2025-05-15T13:52:00,2025-05-15T14:13:00,"['s019', 's003']","['Action', 'Thriller']",14,0,0,False
u041,2025-05-24T02:46:00,2025-05-24T03:28:00,"['s026', 's031', 's043', 's008', 's005']",['Action'],40,1,1,False
u041,2025-05-22T08:51:00,2025-05-22T09:59:00,"['s029', 's046']","['Action', 'Thriller']",63,1,1,True
u041,2025-06-11T17:57:00,2025-06-11T18:33:00,"['s021', 's045', 's035']","['Drama', 'Horror', 'Action']",28,2,2,False
u041,2025-06-10T07:14:00,2025-06-10T08:21:00,['s014'],['Horror'],63,1,1,False
u041,2025-05-23T11:48:00,2025-05-23T12:32:00,"['s008', 's024']","['Horror', 'Sci-Fi', 'Drama']",36,1,3,False
u042,2025-06-11T13:52:00,2025-06-11T15:34:00,['s002'],"['Horror', 'Drama']",95,2,3,True
u042,2025-06-08T18:30:00,2025-06-08T19:24:00,['s004'],"['Horror', 'Thriller']",50,3,0,True
u042,2025-05-13T20:35:00,2025-05-13T22:30:00,"['s029', 's003', 's015', 's014']","['Sci-Fi', 'Comedy']",109,4,2,True
u042,2025-05-15T09:04:00,2025-05-15T10:33:00,['s035'],"['Drama', 'Thriller']",85,0,2,False
u042,2025-05-28T07:14:00,2025-05-28T09:05:00,"['s014', 's049', 's002', 's022', 's047']","['Romance', 'Horror', 'Drama']",107,1,1,False
u042,2025-06-07T04:20:00,2025-06-07T05:14:00,"['s035', 's030', 's028']","['Comedy', 'Thriller', 'Horror']",44,0,1,True
u042,2025-05-30T08:28:00,2025-05-30T09:32:00,"['s001', 's018']","['Action', 'Drama', 'Sci-Fi']",61,1,2,False
u042,2025-05-26T11:07:00,2025-05-26T11:55:00,"['s003', 's040', 's018', 's024']","['Comedy', 'Action']",39,2,0,False
u042,2025-06-09T16:05:00,2025-06-09T16:11:00,"['s037', 's043', 's021']","['Horror', 'Sci-Fi']",5,1,2,True
u042,2025-05-13T18:51:00,2025-05-13T19:52:00,"['s003', 's023', 's031', 's041']","['Sci-Fi', 'Romance', 'Drama']",61,0,0,False
u042,2025-05-16T14:53:00,2025-05-16T15:33:00,"['s021', 's005', 's029', 's012', 's017']","['Action', 'Romance']",31,2,0,True
u042,2025-06-10T16:29:00,2025-06-10T16:56:00,"['s042', 's004', 's015', 's008', 's003']",['Comedy'],25,2,2,False
u042,2025-06-02T00:56:00,2025-06-02T02:15:00,['s036'],"['Sci-Fi', 'Drama', 'Action']",74,1,1,False
u042,2025-05-13T17:36:00,2025-05-13T19:07:00,"['s046', 's003', 's039', 's016', 's023']",['Drama'],86,5,4,False
u042,2025-05-18T03:37:00,2025-05-18T04:47:00,"['s014', 's021']","['Action', 'Comedy', 'Romance']",69,2,0,True
u042,2025-06-01T09:49:00,2025-06-01T11:46:00,"['s002', 's021']","['Horror', 'Action', 'Comedy']",113,1,1,False
u042,2025-06-11T16:08:00,2025-06-11T17:00:00,"['s040', 's002', 's011']","['Drama', 'Action']",45,2,0,False
u042,2025-06-08T21:46:00,2025-06-08T21:54:00,"['s014', 's021', 's033', 's046', 's048']","['Horror', 'Thriller', 'Action']",7,0,3,False
u042,2025-05-30T05:47:00,2025-05-30T07:38:00,['s043'],"['Sci-Fi', 'Romance', 'Drama']",102,1,0,False
u043,2025-06-07T17:34:00,2025-06-07T18:43:00,"['s047', 's027', 's035', 's008', 's034']",['Thriller'],60,0,0,True
u043,2025-06-05T20:50:00,2025-06-05T22:01:00,"['s018', 's013', 's037']","['Sci-Fi', 'Action']",64,1,2,True
u043,2025-05-29T11:21:00,2025-05-29T11:55:00,"['s048', 's008', 's045']",['Romance'],27,0,1,False
u043,2025-05-31T15:44:00,2025-05-31T16:35:00,"['s036', 's033', 's005']","['Comedy', 'Romance']",50,2,1,False
u043,2025-06-02T10:23:00,2025-06-02T12:08:00,"['s037', 's009']","['Sci-Fi', 'Romance', 'Thriller']",99,2,0,False
u043,2025-06-09T13:25:00,2025-06-09T14:03:00,"['s021', 's008', 's006']","['Romance', 'Thriller']",34,2,3,False
u043,2025-06-08T05:09:00,2025-06-08T06:17:00,"['s012', 's030']",['Sci-Fi'],58,2,2,True
u043,2025-05-24T23:40:00,2025-05-25T01:22:00,"['s048', 's007', 's009', 's003']","['Drama', 'Comedy']",94,0,1,True
u043,2025-05-16T07:45:00,2025-05-16T08:06:00,"['s025', 's028', 's023', 's009', 's026']","['Thriller', 'Sci-Fi', 'Action']",13,4,2,True
u043,2025-05-28T07:42:00,2025-05-28T09:02:00,"['s007', 's047', 's003', 's005', 's048']","['Romance', 'Horror']",71,2,0,False
u043,2025-06-01T19:53:00,2025-06-01T20:35:00,"['s047', 's012']","['Horror', 'Thriller', 'Comedy']",35,0,0,True
u043,2025-05-13T08:30:00,2025-05-13T09:50:00,"['s044', 's042', 's030']","['Action', 'Romance']",71,1,2,True
u044,2025-05-25T17:04:00,2025-05-25T18:47:00,"['s020', 's032']","['Drama', 'Thriller']",102,3,0,False
u044,2025-06-05T21:39:00,2025-06-05T22:58:00,"['s019', 's021', 's025', 's049']",['Sci-Fi'],71,4,1,True
u044,2025-05-22T14:07:00,2025-05-22T15:07:00,"['s037', 's040', 's021']",['Action'],52,0,1,True
u044,2025-05-18T09:29:00,2025-05-18T10:10:00,"['s029', 's015', 's011', 's019']","['Thriller', 'Drama']",37,2,3,False
u044,2025-06-12T07:55:00,2025-06-12T08:35:00,['s014'],"['Horror', 'Thriller', 'Sci-Fi']",38,1,1,True
u044,2025-05-14T19:24:00,2025-05-14T21:23:00,"['s013', 's001', 's032', 's002', 's024']",['Action'],111,1,1,False
u044,2025-06-07T23:51:00,2025-06-08T00:50:00,"['s009', 's030', 's019', 's008', 's046']","['Horror', 'Drama', 'Romance']",52,2,0,False
u044,2025-06-04T10:45:00,2025-06-04T11:23:00,"['s018', 's047']","['Drama', 'Action', 'Horror']",37,3,0,False
u044,2025-05-23T02:57:00,2025-05-23T04:35:00,"['s011', 's033', 's022']","['Romance', 'Comedy']",97,4,1,False
u044,2025-06-12T14:05:00,2025-06-12T15:49:00,"['s003', 's028', 's007']","['Horror', 'Thriller', 'Action']",103,2,2,True
u044,2025-06-07T09:40:00,2025-06-07T11:09:00,['s041'],"['Drama', 'Sci-Fi', 'Comedy']",79,2,2,False
u044,2025-05-23T00:31:00,2025-05-23T02:02:00,"['s031', 's010', 's032']",['Comedy'],88,1,3,True
u044,2025-05-18T23:57:00,2025-05-19T00:27:00,['s034'],"['Comedy', 'Sci-Fi', 'Drama']",20,3,2,True
u044,2025-06-04T07:57:00,2025-06-04T09:13:00,"['s046', 's012']",['Romance'],67,1,1,False
u044,2025-06-09T21:58:00,2025-06-09T22:51:00,"['s016', 's041', 's023', 's031', 's034']","['Sci-Fi', 'Action', 'Horror']",43,2,1,False
u044,2025-06-12T09:36:00,2025-06-12T10:43:00,"['s039', 's023', 's035', 's031']","['Drama', 'Sci-Fi']",60,3,3,True
u044,2025-05-26T01:46:00,2025-05-26T02:44:00,"['s016', 's043', 's028']",['Sci-Fi'],51,3,0,True
u044,2025-05-27T12:19:00,2025-05-27T13:48:00,"['s045', 's026', 's046']",['Horror'],88,1,0,False
u044,2025-06-04T06:18:00,2025-06-04T07:39:00,"['s002', 's019']","['Thriller', 'Sci-Fi']",75,2,1,False
u044,2025-05-31T14:44:00,2025-05-31T14:56:00,"['s017', 's044', 's021']","['Romance', 'Horror']",4,1,0,True
